simulation_s,vx,vy,wz
99.26400000000001,0.17811544504395424,-0.02597861114059238,0.0
99.272,0.17811544504419874,-0.025978611138916082,0.0
99.28,0.17811544504419874,-0.025978611138916082,0.0
99.29,0.1781154450444463,-0.025978611137218763,0.0
99.30000000000001,0.1781154450444463,-0.025978611137218763,0.0
99.302,0.178115445044697,-0.02597861113549971,0.0
99.31200000000001,0.178115445044697,-0.02597861113549971,0.0
99.32600000000001,0.178115445044697,-0.02597861113549971,0.0
99.334,0.17811544504495017,-0.025978611133764224,0.0
99.34,0.17811544504495017,-0.025978611133764224,0.0
99.354,0.17811544504520987,-0.0259786111319835,0.0
99.36800000000001,0.17811544504547352,-0.025978611130175733,0.0
99.376,0.17811544504547352,-0.025978611130175733,0.0
99.38600000000001,0.17811544504547352,-0.025978611130175733,0.0
99.4,0.17811544504547352,-0.025978611130175733,0.0
99.402,0.17811544504547352,-0.025978611130175733,0.0
99.412,0.1781154450460146,-0.025978611126466194,0.0
99.424,0.1781154450460146,-0.025978611126466194,0.0
99.432,0.1781154450462945,-0.02597861112454698,0.0
99.44000000000001,0.1781154450462945,-0.02597861112454698,0.0
99.45,0.1781154450462945,-0.02597861112454698,0.0
99.46400000000001,0.17811544504657664,-0.025978611122612714,0.0
99.474,0.17811544504657664,-0.025978611122612714,0.0
99.482,0.17811544504686588,-0.025978611120629495,0.0
99.49600000000001,0.17811544504686588,-0.025978611120629495,0.0
99.5,0.17811544504716165,-0.02597861111860171,0.0
99.51,0.17811544504746302,-0.025978611116535363,0.0
99.522,0.17811544504746302,-0.025978611116535363,0.0
99.53,0.1781154450477675,-0.025978611114447957,0.0
99.53800000000001,0.1781154450477675,-0.025978611114447957,0.0
99.55000000000001,0.1781154450477675,-0.025978611114447957,0.0
99.56200000000001,0.1781154450480767,-0.025978611112328014,0.0
99.572,0.1781154450480767,-0.025978611112328014,0.0
99.584,0.1781154450483951,-0.025978611110145006,0.0
99.59800000000001,0.17669867746789386,-0.025771971790347476,0.0
99.60000000000001,0.17669867746789386,-0.025771971790347476,0.0
99.61,0.17521438209262452,-0.025555483363520606,0.0
